,brand,categories,colors,price,is_available,condition,is_sale,source,shipping,is_special_offer,is_returnable,manufacturer
10259,Nike,sport,black,83.99,1,New,1,Walmart.com,No,1,0,Nike
10260,Nike,clothing,black,75.99,1,New,1,Walmart.com,No,1,0,Nike
10260,Nike,shoes,black,75.99,1,New,1,Walmart.com,No,1,0,Nike
10260,Nike,sport,black,75.99,1,New,1,Walmart.com,No,1,0,Nike
10261,Nike,clothing,black,67.99,1,New,1,Overstock.com,No,1,0,Nike
10261,Nike,shoes,black,67.99,1,New,1,Overstock.com,No,1,0,Nike
10261,Nike,sport,black,67.99,1,New,1,Overstock.com,No,1,0,Nike
10263,Mizuno,shoes,blue,120.0,1,New,0,Walmart.com,No,1,0,Mizuno
10263,Mizuno,clothing,blue,120.0,1,New,0,Walmart.com,No,1,0,Mizuno
10264,Mizuno,shoes,blue,71.99,1,New,1,Overstock.com,No,1,0,Mizuno
10264,Mizuno,clothing,blue,71.99,1,New,1,Overstock.com,No,1,0,Mizuno
10265,Mizuno,shoes,blue,68.99,1,New,1,Walmart.com,No,1,0,Mizuno
10265,Mizuno,clothing,blue,68.99,1,New,1,Walmart.com,No,1,0,Mizuno
10266,MICHAEL Michael Kors,shoes,yellow,225.0,1,New,0,Walmart.com,No,0,0,MICHAEL Michael Kors
10266,MICHAEL Michael Kors,clothing,yellow,225.0,1,New,0,Walmart.com,No,0,0,MICHAEL Michael Kors
10267,MICHAEL Michael Kors,shoes,yellow,75.99,1,New,1,Walmart.com,No,1,0,MICHAEL Michael Kors
10267,MICHAEL Michael Kors,clothing,yellow,75.99,1,New,1,Walmart.com,No,1,0,MICHAEL Michael Kors
10269,MICHAEL Michael Kors,shoes,black,64.59,1,New,0,Walmart.com,No,0,0,MICHAEL Michael Kors
10269,MICHAEL Michael Kors,clothing,black,64.59,1,New,0,Walmart.com,No,0,0,MICHAEL Michael Kors
10270,Sam Edelman,shoes,yellow,250.0,1,New,0,Walmart.com,No,0,0,Sam Edelman
10270,Sam Edelman,clothing,yellow,250.0,1,New,0,Walmart.com,No,0,0,Sam Edelman
10271,Sam Edelman,shoes,yellow,103.99,1,New,1,Walmart.com,No,1,0,Sam Edelman
10271,Sam Edelman,clothing,yellow,103.99,1,New,1,Walmart.com,No,1,0,Sam Edelman
10272,Sam Edelman,shoes,yellow,93.99,1,New,1,Walmart.com,No,1,0,Sam Edelman
10272,Sam Edelman,clothing,yellow,93.99,1,New,1,Walmart.com,No,1,0,Sam Edelman
10278,Nine West,shoes,black,44.99,1,New,1,Overstock.com,No,1,0,Nine West
10278,Nine West,clothing,black,44.99,1,New,1,Overstock.com,No,1,0,Nine West
10284,Heart Soul,clothing,brown,69.0,1,New,0,Walmart.com,No,0,0,Heart Soul
10284,Heart Soul,shoes,brown,69.0,1,New,0,Walmart.com,No,0,0,Heart Soul
10285,Heart Soul,clothing,brown,22.99,1,New,1,Walmart.com,No,1,0,Heart Soul
10285,Heart Soul,shoes,brown,22.99,1,New,1,Walmart.com,No,1,0,Heart Soul
10286,DieHard,shoes,black,55.0,1,New,0,Sears.com,No,0,0,82941
10287,DieHard,shoes,black,44.99,1,New,1,Sears.com,No,0,0,82941
10288,DieHard,shoes,black,39.99,1,New,1,Sears.com,No,0,0,82941
10291,L'Artiste by Spring Step,shoes,grey,139.95,1,New,0,Overstock.com,No,0,0,BAO-GRY
10307,Soda,shoes,black,32.99,1,New,0,Walmart.com,No,0,0,FD58
10307,Soda,clothing,black,32.99,1,New,0,Walmart.com,No,0,0,FD58
10308,Vionic,clothing,brown,129.95,1,New,0,Walmart.com,No,1,0,Vionic
10308,Vionic,shoes,brown,129.95,1,New,0,Walmart.com,No,1,0,Vionic
10309,Vionic,clothing,brown,99.99,1,New,1,Overstock.com,No,1,0,Vionic
10309,Vionic,shoes,brown,99.99,1,New,1,Overstock.com,No,1,0,Vionic
10311,Madeline,shoes,black,59.99,1,New,0,Sears.com,No,0,0,W34069 MORTAR 11
10312,Madeline,shoes,black,30.0,1,New,1,Sears.com,No,0,0,W34069 MORTAR 11
10313,Rocket Dog,clothing,blue,28.97,1,New,0,Walmart.com,No,0,0,Rocket Dog
10313,Rocket Dog,shoes,blue,28.97,1,New,0,Walmart.com,No,0,0,Rocket Dog
10314,SKECHERS,shoes,black,34.99,1,New,0,Walmart.com,No,0,0,Skechers
10314,SKECHERS,clothing,black,34.99,1,New,0,Walmart.com,No,0,0,Skechers
10319,White Mountain,shoes,black,44.19,1,New,0,Walmart.com,No,0,0,White Mountain
10319,White Mountain,clothing,black,44.19,1,New,0,Walmart.com,No,0,0,White Mountain
10320,G BY GUESS,shoes,black,49.0,1,New,0,Walmart.com,No,0,0,G By Guess
10320,G BY GUESS,clothing,black,49.0,1,New,0,Walmart.com,No,0,0,G By Guess
10321,G BY GUESS,shoes,black,28.99,1,New,1,Walmart.com,No,1,0,G By Guess
10321,G BY GUESS,clothing,black,28.99,1,New,1,Walmart.com,No,1,0,G By Guess
10331,VIA PINKY,shoes,black,34.99,1,New,0,Overstock.com,No,0,0,NALA-12
10331,VIA PINKY,shoes,yellow,34.99,1,New,0,Overstock.com,No,0,0,NALA-12
10331,VIA PINKY,shoes,silver,34.99,1,New,0,Overstock.com,No,0,0,NALA-12
10332,VIA PINKY,shoes,black,30.99,1,New,0,Overstock.com,No,0,0,NALA-12
10332,VIA PINKY,shoes,yellow,30.99,1,New,0,Overstock.com,No,0,0,NALA-12
10332,VIA PINKY,shoes,silver,30.99,1,New,0,Overstock.com,No,0,0,NALA-12
10333,VIA PINKY,shoes,black,24.79,1,New,0,Overstock.com,No,0,0,NALA-12
10333,VIA PINKY,shoes,yellow,24.79,1,New,0,Overstock.com,No,0,0,NALA-12
10333,VIA PINKY,shoes,silver,24.79,1,New,0,Overstock.com,No,0,0,NALA-12
10334,Alfani,clothing,white,79.0,1,New,0,Walmart.com,No,1,0,Alfani
10334,Alfani,shoes,white,79.0,1,New,0,Walmart.com,No,1,0,Alfani
10335,Alfani,clothing,white,27.99,1,New,1,Overstock.com,No,1,0,Alfani
10335,Alfani,shoes,white,27.99,1,New,1,Overstock.com,No,1,0,Alfani
10339,Classique,shoes,black,70.0,1,New,0,Walmart.com,No,0,0,Classique
10339,Classique,clothing,black,70.0,1,New,0,Walmart.com,No,0,0,Classique
10340,Classique,shoes,black,24.99,1,New,1,Walmart.com,No,1,0,Classique
10340,Classique,clothing,black,24.99,1,New,1,Walmart.com,No,1,0,Classique
10341,Alfani,shoes,white,89.0,1,New,0,Walmart.com,No,1,0,Alfani
10341,Alfani,clothing,white,89.0,1,New,0,Walmart.com,No,1,0,Alfani
10342,Alfani,shoes,white,13.99,1,New,1,Overstock.com,No,1,0,Alfani
10342,Alfani,clothing,white,13.99,1,New,1,Overstock.com,No,1,0,Alfani
10344,Nina,clothing,silver,149.0,1,New,0,Walmart.com,No,0,0,Nina
10344,Nina,shoes,silver,149.0,1,New,0,Walmart.com,No,0,0,Nina
10345,Nina,clothing,silver,24.99,1,New,1,Walmart.com,No,1,0,Nina
10345,Nina,shoes,silver,24.99,1,New,1,Walmart.com,No,1,0,Nina
10354,Top Moda,shoes,brown,38.99,1,New,0,Sears.com,No,0,0,May-46
10354,Top Moda,shoes,black,38.99,1,New,0,Sears.com,No,0,0,May-46
10355,Top Moda,shoes,brown,25.35,1,New,1,Sears.com,No,0,0,May-46
10355,Top Moda,shoes,black,25.35,1,New,1,Sears.com,No,0,0,May-46
10357,Dawgs,shoes,black,35.49,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10357,Dawgs,shoes,blue,35.49,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10357,Dawgs,shoes,brown,35.49,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10358,Dawgs,shoes,black,31.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10358,Dawgs,shoes,blue,31.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10358,Dawgs,shoes,brown,31.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10359,Dawgs,shoes,black,30.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10359,Dawgs,shoes,blue,30.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10359,Dawgs,shoes,brown,30.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10360,Dawgs,shoes,black,29.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10360,Dawgs,shoes,blue,29.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10360,Dawgs,shoes,brown,29.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10362,Dawgs,shoes,black,29.49,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10362,Dawgs,shoes,blue,29.49,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10362,Dawgs,shoes,brown,29.49,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10364,Dawgs,shoes,black,27.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10364,Dawgs,shoes,blue,27.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10364,Dawgs,shoes,brown,27.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10365,Dawgs,shoes,black,23.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10365,Dawgs,shoes,blue,23.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10365,Dawgs,shoes,brown,23.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10366,Dawgs,shoes,black,21.29,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10366,Dawgs,shoes,blue,21.29,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10366,Dawgs,shoes,brown,21.29,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10367,Dawgs,shoes,black,14.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10367,Dawgs,shoes,blue,14.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10367,Dawgs,shoes,brown,14.99,1,New,0,Overstock.com,No,0,0,KBSO.W.A
10399,Fabulicious,shoes,pink,63.95,1,New,0,Overstock.com,No,0,0,LUMINA36/HPSA
10400,Fabulicious,shoes,pink,53.95,1,New,0,Overstock.com,No,0,0,LUMINA36/HPSA
10401,Fabulicious,shoes,pink,43.16,1,New,0,Overstock.com,No,0,0,LUMINA36/HPSA
10423,Easy Spirit e360,clothing,black,79.0,1,New,0,Walmart.com,No,1,0,Easy Spirit e360
10423,Easy Spirit e360,shoes,black,79.0,1,New,0,Walmart.com,No,1,0,Easy Spirit e360
10424,Easy Spirit e360,clothing,black,43.99,1,New,1,Overstock.com,No,1,0,Easy Spirit e360
10424,Easy Spirit e360,shoes,black,43.99,1,New,1,Overstock.com,No,1,0,Easy Spirit e360
10425,Isaac Mizrahi,clothing,black,249.0,1,New,0,Walmart.com,No,0,0,Isaac Mizrahi
10425,Isaac Mizrahi,shoes,black,249.0,1,New,0,Walmart.com,No,0,0,Isaac Mizrahi
10426,Isaac Mizrahi,clothing,black,61.99,1,New,1,Walmart.com,No,1,0,Isaac Mizrahi
10426,Isaac Mizrahi,shoes,black,61.99,1,New,1,Walmart.com,No,1,0,Isaac Mizrahi
10439,Spira,shoes,brown,160.0,1,New,0,Walmart.com,No,0,0,Spira
10439,Spira,clothing,brown,160.0,1,New,0,Walmart.com,No,0,0,Spira
10440,Spira,shoes,brown,52.99,1,New,1,Walmart.com,No,1,0,Spira
10440,Spira,clothing,brown,52.99,1,New,1,Walmart.com,No,1,0,Spira
10441,Spira,shoes,brown,42.99,1,New,1,Walmart.com,No,1,0,Spira
10441,Spira,clothing,brown,42.99,1,New,1,Walmart.com,No,1,0,Spira
10442,Nike,shoes,black,125.0,1,New,0,Walmart.com,No,1,0,639657020
10442,Nike,clothing,black,125.0,1,New,0,Walmart.com,No,1,0,639657020
10443,Nike,shoes,black,91.62,1,New,1,Overstock.com,No,1,0,639657020
10443,Nike,clothing,black,91.62,1,New,1,Overstock.com,No,1,0,639657020
10446,Bearpaw,shoes,brown,39.99,1,New,0,Sears.com,No,0,0,1766W
10447,Bearpaw,shoes,brown,29.99,1,New,1,Sears.com,No,0,0,1766W
10459,Dearfoams,shoes,blue,20.0,1,New,0,Walmart.com,No,0,0,Dearfoams
10459,Dearfoams,clothing,blue,20.0,1,New,0,Walmart.com,No,0,0,Dearfoams
10460,Dearfoams,shoes,blue,6.77,1,New,1,Walmart.com,No,1,0,Dearfoams
10460,Dearfoams,clothing,blue,6.77,1,New,1,Walmart.com,No,1,0,Dearfoams
10467,Pokemon,slippers,yellow,43.99,1,New,0,Walmart.com,No,0,0,Bioworld
10467,Pokemon,shoes,yellow,43.99,1,New,0,Walmart.com,No,0,0,Bioworld
10467,Pokemon,clothing,yellow,43.99,1,New,0,Walmart.com,No,0,0,Bioworld
10468,Pokemon,slippers,yellow,38.99,1,New,0,Walmart.com,No,0,0,Bioworld
10468,Pokemon,shoes,yellow,38.99,1,New,0,Walmart.com,No,0,0,Bioworld
10468,Pokemon,clothing,yellow,38.99,1,New,0,Walmart.com,No,0,0,Bioworld
10469,Pokemon,slippers,yellow,38.98,1,New,0,Walmart.com,No,0,0,Bioworld
10469,Pokemon,shoes,yellow,38.98,1,New,0,Walmart.com,No,0,0,Bioworld
10469,Pokemon,clothing,yellow,38.98,1,New,0,Walmart.com,No,0,0,Bioworld
10470,Pokemon,slippers,yellow,29.98,1,New,0,Walmart.com,No,0,0,Bioworld
10470,Pokemon,shoes,yellow,29.98,1,New,0,Walmart.com,No,0,0,Bioworld
10470,Pokemon,clothing,yellow,29.98,1,New,0,Walmart.com,No,0,0,Bioworld
10471,Caparros,clothing,silver,79.0,1,New,0,Walmart.com,No,0,0,Caparros
10471,Caparros,shoes,silver,79.0,1,New,0,Walmart.com,No,0,0,Caparros
10472,Caparros,clothing,silver,9.99,1,New,1,Walmart.com,No,1,0,Caparros
10472,Caparros,shoes,silver,9.99,1,New,1,Walmart.com,No,1,0,Caparros
10474,El Naturalista,clothing,brown,120.0,1,New,0,Walmart.com,No,1,0,El Naturalista
10474,El Naturalista,shoes,brown,120.0,1,New,0,Walmart.com,No,1,0,El Naturalista
10475,El Naturalista,clothing,brown,72.99,1,New,1,Overstock.com,No,1,0,El Naturalista
10475,El Naturalista,shoes,brown,72.99,1,New,1,Overstock.com,No,1,0,El Naturalista
10480,Clarks,shoes,black,84.95,1,New,0,Overstock.com,No,0,0,26120476
10481,Clarks,shoes,black,59.95,1,New,0,Overstock.com,No,0,0,26120476
10483,USA Dawgs,shoes,blue,14.99,1,New,0,Overstock.com,No,0,0,WFZ:WFZ3998
10483,USA Dawgs,slippers,blue,14.99,1,New,0,Overstock.com,No,0,0,WFZ:WFZ3998
10493,Dansko,shoes,grey,199.95,1,New,0,Shoes.com,No,0,1,3703-950200
10494,Dansko,shoes,grey,159.95,1,New,0,Overstock.com,No,0,0,3703-950200
10495,Dansko,shoes,grey,93.97,1,New,1,Shoes.com,No,0,1,3703-950200
10499,Nine West,clothing,white,79.0,1,New,0,Walmart.com,No,0,0,Nine West
10499,Nine West,shoes,white,79.0,1,New,0,Walmart.com,No,0,0,Nine West
10500,Nine West,clothing,white,16.99,1,New,1,Walmart.com,No,1,0,Nine West
10500,Nine West,shoes,white,16.99,1,New,1,Walmart.com,No,1,0,Nine West
10503,Ralph Lauren,shoes,black,795.0,1,New,0,www.ralphlauren.com,Free,0,1,62139966
10517,Ralph Lauren,shoes,black,289.0,1,New,1,www.ralphlauren.com,Free,0,1,62139966
10527,Mia,shoes,brown,70.0,1,New,0,Sears.com,No,0,0,NATIVE
10528,Mia,shoes,brown,42.0,1,New,1,Sears.com,No,0,0,NATIVE
10538,City Classified,shoes,black,36.99,1,New,0,Overstock.com,Free,0,0,Voss
10540,Marc By Marc Jacobs,shoes,silver,298.0,1,New,0,Walmart.com,No,1,0,Marc By Marc Jacobs
10540,Marc By Marc Jacobs,clothing,silver,298.0,1,New,0,Walmart.com,No,1,0,Marc By Marc Jacobs
10541,Marc By Marc Jacobs,shoes,silver,83.99,1,New,1,Overstock.com,No,1,0,Marc By Marc Jacobs
10541,Marc By Marc Jacobs,clothing,silver,83.99,1,New,1,Overstock.com,No,1,0,Marc By Marc Jacobs
10542,Marc By Marc Jacobs,shoes,silver,49.99,1,New,1,Walmart.com,No,1,0,Marc By Marc Jacobs
10542,Marc By Marc Jacobs,clothing,silver,49.99,1,New,1,Walmart.com,No,1,0,Marc By Marc Jacobs
10543,Wanted,shoes,beige,70.0,1,New,0,Sears.com,No,0,0,ps5300973
10544,Wanted,shoes,beige,30.99,1,New,1,Sears.com,No,0,0,ps5300973
10545,Wanted,shoes,beige,27.99,1,New,1,Sears.com,No,0,0,ps5300973
10546,Wanted,shoes,beige,24.99,1,New,1,Sears.com,No,0,0,ps5300973
10547,Wanted,shoes,beige,21.99,1,New,1,Sears.com,No,0,0,ps5300973
10548,Wanted,shoes,beige,19.99,1,New,1,Sears.com,No,0,0,ps5300973
10549,Wanted,shoes,beige,17.99,1,New,1,Sears.com,No,0,0,ps5300973
10550,Wanted,shoes,beige,15.99,1,New,1,Sears.com,No,0,0,ps5300973
10551,Wanted,shoes,beige,13.99,1,New,1,Sears.com,No,0,0,ps5300973
10566,Easy Spirit,shoes,white,36.99,1,New,0,Walmart.com,No,0,0,Easy Spirit
10566,Easy Spirit,clothing,white,36.99,1,New,0,Walmart.com,No,0,0,Easy Spirit
10602,Nike,shoes,blue,100.0,1,New,0,Walmart.com,No,0,0,Nike
10602,Nike,clothing,blue,100.0,1,New,0,Walmart.com,No,0,0,Nike
10603,Nike,shoes,blue,100.0,1,New,0,Walmart.com,No,1,0,Nike
10603,Nike,clothing,blue,100.0,1,New,0,Walmart.com,No,1,0,Nike
10604,Nike,shoes,blue,79.99,1,New,1,Walmart.com,No,1,0,Nike
10604,Nike,clothing,blue,79.99,1,New,1,Walmart.com,No,1,0,Nike
10605,Nike,shoes,blue,61.99,1,New,1,Walmart.com,No,1,0,Nike
10605,Nike,clothing,blue,61.99,1,New,1,Walmart.com,No,1,0,Nike
10606,Delicious,clothing,brown,24.99,1,New,0,Walmart.com,No,0,0,Delicious
10606,Delicious,shoes,brown,24.99,1,New,0,Walmart.com,No,0,0,Delicious
10612,Speed Limit 98,shoes,brown,49.0,1,New,0,Overstock.com,Free,0,0,Rosa-S
10614,Speed Limit 98,shoes,brown,45.99,1,New,0,Overstock.com,Free,0,0,Rosa-S
10618,Ariat,clothing,black,106.53,1,New,0,Walmart.com,No,0,0,10012815
10618,Ariat,shoes,black,106.53,1,New,0,Walmart.com,No,0,0,10012815
10619,Ariat,clothing,black,104.95,1,New,0,Shoes.com,No,0,1,10012815
10619,Ariat,shoes,black,104.95,1,New,0,Shoes.com,No,0,1,10012815
10620,Ralph Lauren,shoes,black,475.0,1,New,0,www.ralphlauren.com,Free,0,1,64824936
10620,Ralph Lauren,shoes,brown,475.0,1,New,0,www.ralphlauren.com,Free,0,1,64824936
10621,Ralph Lauren,shoes,black,204.99,1,New,1,www.ralphlauren.com,Free,0,1,64824936
10621,Ralph Lauren,shoes,brown,204.99,1,New,1,www.ralphlauren.com,Free,0,1,64824936
10622,Nomad,shoes,red,43.23,1,New,0,Walmart.com,No,0,0,Nomad Footwear
10622,Nomad,shoes,black,43.23,1,New,0,Walmart.com,No,0,0,Nomad Footwear
10622,Nomad,clothing,red,43.23,1,New,0,Walmart.com,No,0,0,Nomad Footwear
10622,Nomad,clothing,black,43.23,1,New,0,Walmart.com,No,0,0,Nomad Footwear
10630,Luxury Divas,clothing,black,29.99,1,New,0,Walmart.com,No,0,0,F01307vsize8
10630,Luxury Divas,clothing,silver,29.99,1,New,0,Walmart.com,No,0,0,F01307vsize8
10630,Luxury Divas,shoes,black,29.99,1,New,0,Walmart.com,No,0,0,F01307vsize8
10630,Luxury Divas,shoes,silver,29.99,1,New,0,Walmart.com,No,0,0,F01307vsize8
10633,Bucco Capensis,shoes,brown,120.0,1,New,0,Walmart.com,No,0,0,Bucco Capensis
10633,Bucco Capensis,clothing,brown,120.0,1,New,0,Walmart.com,No,0,0,Bucco Capensis
10634,Bucco Capensis,shoes,brown,16.99,1,New,1,Walmart.com,No,1,0,Bucco Capensis
10634,Bucco Capensis,clothing,brown,16.99,1,New,1,Walmart.com,No,1,0,Bucco Capensis
10644,Vince Camuto,shoes,black,149.0,1,New,0,Walmart.com,No,0,0,Vince Camuto
10644,Vince Camuto,clothing,black,149.0,1,New,0,Walmart.com,No,0,0,Vince Camuto
10645,Vince Camuto,shoes,black,21.98,1,New,1,Walmart.com,No,1,0,Vince Camuto
10645,Vince Camuto,clothing,black,21.98,1,New,1,Walmart.com,No,1,0,Vince Camuto
10646,Vince Camuto,shoes,black,9.99,1,New,1,Walmart.com,No,1,0,Vince Camuto
10646,Vince Camuto,clothing,black,9.99,1,New,1,Walmart.com,No,1,0,Vince Camuto
10649,Array,clothing,silver,70.0,1,New,0,Walmart.com,No,0,0,Array
10649,Array,shoes,silver,70.0,1,New,0,Walmart.com,No,0,0,Array
10650,Array,clothing,silver,27.99,1,New,1,Walmart.com,No,1,0,Array
10650,Array,shoes,silver,27.99,1,New,1,Walmart.com,No,1,0,Array
10658,El Naturalista,clothing,black,180.0,1,New,0,Walmart.com,No,1,0,El Naturalista
10658,El Naturalista,clothing,brown,180.0,1,New,0,Walmart.com,No,1,0,El Naturalista
10658,El Naturalista,shoes,black,180.0,1,New,0,Walmart.com,No,1,0,El Naturalista
10658,El Naturalista,shoes,brown,180.0,1,New,0,Walmart.com,No,1,0,El Naturalista
10659,El Naturalista,clothing,black,124.99,1,New,1,Overstock.com,No,1,0,El Naturalista
10659,El Naturalista,clothing,brown,124.99,1,New,1,Overstock.com,No,1,0,El Naturalista
10659,El Naturalista,shoes,black,124.99,1,New,1,Overstock.com,No,1,0,El Naturalista
10659,El Naturalista,shoes,brown,124.99,1,New,1,Overstock.com,No,1,0,El Naturalista
10660,ELLIE SHOES,clothing,black,34.8,1,New,0,Walmart.com,No,0,0,ELLIE SHOES
10660,ELLIE SHOES,clothing,red,34.8,1,New,0,Walmart.com,No,0,0,ELLIE SHOES
10660,ELLIE SHOES,clothing,white,34.8,1,New,0,Walmart.com,No,0,0,ELLIE SHOES
10660,ELLIE SHOES,shoes,black,34.8,1,New,0,Walmart.com,No,0,0,ELLIE SHOES
10660,ELLIE SHOES,shoes,red,34.8,1,New,0,Walmart.com,No,0,0,ELLIE SHOES
10660,ELLIE SHOES,shoes,white,34.8,1,New,0,Walmart.com,No,0,0,ELLIE SHOES
10666,Bongo,shoes,black,39.99,1,New,0,Sears.com,No,0,0,10457
10675,BareTraps,shoes,white,69.0,1,New,0,Walmart.com,No,0,0,Baretraps
10675,BareTraps,clothing,white,69.0,1,New,0,Walmart.com,No,0,0,Baretraps
10676,BareTraps,shoes,white,54.99,1,New,1,Walmart.com,No,1,0,Baretraps
10676,BareTraps,clothing,white,54.99,1,New,1,Walmart.com,No,1,0,Baretraps
10677,BareTraps,shoes,white,9.99,1,New,1,Walmart.com,No,1,0,Baretraps
10677,BareTraps,clothing,white,9.99,1,New,1,Walmart.com,No,1,0,Baretraps
10680,Easy Spirit,clothing,black,79.0,1,New,0,Walmart.com,No,0,0,Easy Spirit
10680,Easy Spirit,shoes,black,79.0,1,New,0,Walmart.com,No,0,0,Easy Spirit
10681,Easy Spirit,clothing,black,45.99,1,New,1,Walmart.com,No,1,0,Easy Spirit
10681,Easy Spirit,shoes,black,45.99,1,New,1,Walmart.com,No,1,0,Easy Spirit
10682,Easy Spirit,clothing,black,25.99,1,New,1,Walmart.com,No,1,0,Easy Spirit
10682,Easy Spirit,shoes,black,25.99,1,New,1,Walmart.com,No,1,0,Easy Spirit
10691,VANS,shoes,black,54.95,1,New,0,Walmart.com,No,0,0,7.5797E+11
10691,VANS,clothing,black,54.95,1,New,0,Walmart.com,No,0,0,7.5797E+11
10693,VANS,shoes,red,60.0,1,New,0,Walmart.com,No,1,0,VANS
10693,VANS,clothing,red,60.0,1,New,0,Walmart.com,No,1,0,VANS
10694,VANS,shoes,red,47.99,1,New,1,Overstock.com,No,1,0,VANS
10694,VANS,clothing,red,47.99,1,New,1,Overstock.com,No,1,0,VANS
10695,S.C.,clothing,black,80.0,1,New,0,Walmart.com,No,1,0,S.C.
10695,S.C.,clothing,brown,80.0,1,New,0,Walmart.com,No,1,0,S.C.
10695,S.C.,shoes,black,80.0,1,New,0,Walmart.com,No,1,0,S.C.
10695,S.C.,shoes,brown,80.0,1,New,0,Walmart.com,No,1,0,S.C.
10696,S.C.,clothing,black,70.0,1,New,0,Walmart.com,Paid,1,0,S.C.
10696,S.C.,clothing,brown,70.0,1,New,0,Walmart.com,Paid,1,0,S.C.
10696,S.C.,shoes,black,70.0,1,New,0,Walmart.com,Paid,1,0,S.C.
10696,S.C.,shoes,brown,70.0,1,New,0,Walmart.com,Paid,1,0,S.C.
10697,S.C.,clothing,black,69.0,1,New,0,Walmart.com,No,1,0,S.C.
10697,S.C.,clothing,brown,69.0,1,New,0,Walmart.com,No,1,0,S.C.
10697,S.C.,shoes,black,69.0,1,New,0,Walmart.com,No,1,0,S.C.
10697,S.C.,shoes,brown,69.0,1,New,0,Walmart.com,No,1,0,S.C.
10699,S.C.,clothing,black,49.0,1,New,1,Walmart.com,Paid,1,0,S.C.
10699,S.C.,clothing,brown,49.0,1,New,1,Walmart.com,Paid,1,0,S.C.
10699,S.C.,shoes,black,49.0,1,New,1,Walmart.com,Paid,1,0,S.C.
10699,S.C.,shoes,brown,49.0,1,New,1,Walmart.com,Paid,1,0,S.C.
10700,S.C.,clothing,black,39.0,1,New,1,Walmart.com,No,1,0,S.C.
10700,S.C.,clothing,brown,39.0,1,New,1,Walmart.com,No,1,0,S.C.
10700,S.C.,shoes,black,39.0,1,New,1,Walmart.com,No,1,0,S.C.
10700,S.C.,shoes,brown,39.0,1,New,1,Walmart.com,No,1,0,S.C.
10701,S.C.,clothing,black,34.0,1,New,1,Walmart.com,No,1,0,S.C.
10701,S.C.,clothing,brown,34.0,1,New,1,Walmart.com,No,1,0,S.C.
10701,S.C.,shoes,black,34.0,1,New,1,Walmart.com,No,1,0,S.C.
10701,S.C.,shoes,brown,34.0,1,New,1,Walmart.com,No,1,0,S.C.
10702,S.C.,clothing,black,29.0,1,New,0,Walmart.com,No,1,0,S.C.
10702,S.C.,clothing,brown,29.0,1,New,0,Walmart.com,No,1,0,S.C.
10702,S.C.,shoes,black,29.0,1,New,0,Walmart.com,No,1,0,S.C.
10702,S.C.,shoes,brown,29.0,1,New,0,Walmart.com,No,1,0,S.C.
10703,S.C.,clothing,black,24.0,1,New,0,Walmart.com,No,0,0,S.C.
10703,S.C.,clothing,brown,24.0,1,New,0,Walmart.com,No,0,0,S.C.
10703,S.C.,shoes,black,24.0,1,New,0,Walmart.com,No,0,0,S.C.
10703,S.C.,shoes,brown,24.0,1,New,0,Walmart.com,No,0,0,S.C.
10704,S.C.,clothing,black,19.0,1,New,0,Walmart.com,No,1,0,S.C.
10704,S.C.,clothing,brown,19.0,1,New,0,Walmart.com,No,1,0,S.C.
10704,S.C.,shoes,black,19.0,1,New,0,Walmart.com,No,1,0,S.C.
10704,S.C.,shoes,brown,19.0,1,New,0,Walmart.com,No,1,0,S.C.
10705,S.C.,clothing,black,10.99,1,New,0,Walmart.com,Paid,1,0,S.C.
10705,S.C.,clothing,brown,10.99,1,New,0,Walmart.com,Paid,1,0,S.C.
10705,S.C.,shoes,black,10.99,1,New,0,Walmart.com,Paid,1,0,S.C.
10705,S.C.,shoes,brown,10.99,1,New,0,Walmart.com,Paid,1,0,S.C.
10706,S.C.,clothing,black,3.99,1,New,1,Walmart.com,No,1,0,S.C.
10706,S.C.,clothing,brown,3.99,1,New,1,Walmart.com,No,1,0,S.C.
